           0           1           0
           1           1           0
           2           1           0
           3           1           0
           4           1           0
           5           1           0
           6           1           0
           7           3           0
           8           3           0
           9           4           0
          10           5           0
          11           7           0
          12           9           0
          13           9           0
          14           9           1
          15          11           1
          16          18           1
          17          23           1
          18          28           1
          19          37           1
          20          46           1
          21          63           3
          22          85           3
          23         115           4
          24         157           5
          25         207           7
          26         283           9
          27         379           9
          28         531          10
          29         741          12
          30         993          19
          31        1295          24
          32        1724          29
          33        2277          38
          34        2973          47
          35        3844          66
          36        4962          88
          37        6375         119
          38        8083         162
          39       10142         214
          40       12537         292
          41       15446         388
          42       18662         541
          43       22204         753
          44       26321        1012
          45       30968        1319
          46       36296        1753
          47       42478        2315
          48       49351        3020
          49       57329        3910
          50       66539        5050
          51       76844        6494
          52       88829        8245
          53      102740       10356
          54      118349       12829
          55      136031       15834
          56      156544       19203
          57      179873       22957
          58      206713       27333
          59      237088       32287
          60      271582       38049
          61      310060       44793
          62      353870       52371
          63      402602       61239
          64      457055       71589
          65      517237       83338
          66      582651       97074
          67      653607      113096
          68      730720      131178
          69      812849      151865
          70      899982      175747
          71      990946      202830
          72     1084084      234046
          73     1178011      269375
          74     1272311      309631
          75     1364048      354853
          76     1451204      406241
          77     1531376      463841
          78     1602564      528644
          79     1663182      600575
          80     1711297      679725
          81     1745654      766703
          82     1764874      861898
          83     1769375      964714
          84     1756901     1075729
          85     1728795     1193776
          86     1687143     1318130
          87     1632663     1447386
          88     1564445     1581942
          89     1486862     1718901
          90     1400939     1857445
          91     1309371     1995217
          92     1214192     2131208
          93     1117325     2263757
          94     1021141     2391022
          95      926957     2512357
          96      836399     2626772
          97      749472     2734089
          98      668682     2832630
          99      593896     2922571
         100      524529     3005273
         101      461117     3080049
         102      404431     3146387
         103      353350     3205763
         104      307857     3258384
         105      267845     3304588
         106      232304     3345400
         107      201156     3381082
         108      174041     3412163
         109      150233     3439314
         110      129302     3463171
         111      111371     3483561
         112       95729     3501312
         113       82364     3516467
         114       70557     3529802
         115       60541     3541166
         116       52000     3550818
         117       44635     3559113
         118       38347     3566241
         119       32807     3572433
