           0           1           0
           1           1           0
           2           1           0
           3           1           0
           4           1           0
           5           1           0
           6           2           0
           7           2           0
           8           2           0
           9           3           0
          10           3           0
          11           3           0
          12           3           0
          13           4           0
          14           3           1
          15           3           1
          16           4           1
          17           4           1
          18           5           1
          19           7           1
          20          11           2
          21          13           2
          22          19           2
          23          24           3
          24          29           3
          25          39           3
          26          53           3
          27          75           4
          28         100           4
          29         136           4
          30         184           5
          31         256           5
          32         344           6
          33         451           8
          34         583          13
          35         762          15
          36         988          21
          37        1295          27
          38        1688          32
          39        2155          42
          40        2713          56
          41        3409          79
          42        4224         104
          43        5136         140
          44        6182         189
          45        7383         261
          46        8715         350
          47       10220         459
          48       11862         596
          49       13707         777
          50       15696        1009
          51       17890        1322
          52       20365        1720
          53       23166        2197
          54       26276        2769
          55       29789        3488
          56       33638        4328
          57       38000        5276
          58       42887        6371
          59       48313        7644
          60       54458        9065
          61       61267       10679
          62       69018       12458
          63       77973       14484
          64       87879       16705
          65       98974       19212
          66      111297       22085
          67      125273       25363
          68      140751       29045
          69      157967       33277
          70      177406       37966
          71      198781       43276
          72      222348       49258
          73      248575       55957
          74      277958       63523
          75      310129       71946
          76      345119       81476
          77      383165       92457
          78      424578      104584
          79      469716      118186
          80      518292      133382
          81      570035      150636
          82      624642      169796
          83      682060      191244
          84      742310      215372
          85      804970      242057
          86      869249      271606
          87      934143      304532
          88      998873      341481
          89     1063357      382075
          90     1125614      426595
          91     1185030      475622
          92     1240086      529162
          93     1289964      587902
          94     1333569      651674
          95     1369826      720671
          96     1398113      794438
          97     1417605      873304
          98     1428045      957682
          99     1429292     1047027
         100     1420694     1140855
         101     1402952     1238675
         102     1376093     1340354
         103     1340495     1445432
         104     1298517     1552209
         105     1248774     1660652
         106     1193856     1769248
         107     1134481     1877866
         108     1071589     1985243
         109     1006273     2090497
         110      940234     2192551
         111      874277     2290909
         112      808335     2385727
         113      743603     2476319
         114      681423     2561549
         115      622096     2641627
         116      565725     2716447
         117      512577     2785927
         118      462348     2850726
         119      416573     2909426
